# Generated with anguilla 0.0.6, numpy 1.19.5
# Machine: Intel(R) Core(TM) i7-4870HQ CPU @ 2.50GHz, 8 cores
# OS: Linux 4.19.121-linuxkit
# Python: 3.8.6
# Optimizer: (100+100)-MO-CMA-ES-I
# Function: GELLI2(a=3.00E+00, d=2.00): 10 -> 2
# Initial step size: 1.0
# Reference point: None
# Trial seed: entropy=90508458, spawn_key=(2149,)
# Function-specific seed: None
# Trial: 25
# Evaluations: 35000
# Elapsed time (wall-clock): 34.12s
# Observation: fitness
# 
1.396277432101457494e+00,6.816610747195206432e-01
1.959387323415090920e+00,3.672972735905840058e-01
6.958451229681020256e-02,3.082165561764209194e+00
2.568477870987770473e+00,1.704439357510771358e-01
2.283559367575807464e+00,2.470553080809454738e-01
3.053991781469616584e-01,2.137118009133074814e+00
2.107055858970683371e+00,3.079101129182665320e-01
9.477129362341540908e-01,1.071562336258726766e+00
1.758770460590332041e+00,4.635286174441268225e-01
9.090624126410524752e-01,1.104720719304568055e+00
1.782471321993327917e+00,4.508746921611417324e-01
2.200916453571672982e+00,2.753561104652759717e-01
5.077572437621560159e-02,3.185103806709367102e+00
8.481991952389290601e-01,1.175371103948851914e+00
7.259426742530156185e-01,1.333428168239907396e+00
1.526719589919822040e+00,5.976971518163766151e-01
1.518746342988092912e-01,2.644471599882537660e+00
3.542436232741092983e+00,1.807675556400843361e-02
4.907238235256236591e-01,1.703316270045438285e+00
1.622793578807077974e+00,5.350282910821335669e-01
4.142871727051651853e-01,1.861907318528945199e+00
7.007744364556327543e-01,1.363098280531142681e+00
6.376571260906827021e-01,1.460650141446051542e+00
6.151706763656480392e-01,1.502532058130467307e+00
1.104035774618570276e+00,9.195795860966743396e-01
1.476552622381461788e+00,6.290694798623395201e-01
1.198807204455085262e+00,8.293280051695640642e-01
3.339452010811386207e-01,2.050799085045069692e+00
2.746629015598754275e+00,1.240619120052260105e-01
9.920024946639657837e-02,2.917192628444947644e+00
2.147342598180018935e+00,2.927172564444542879e-01
3.885322353559216513e+00,5.871054758702172818e-03
3.549299205322830608e-01,1.989560739152091751e+00
1.025319325907079859e+00,9.830990038509006546e-01
5.364183537884289477e-01,1.625198536562902918e+00
1.128897848254773795e+00,9.007550932671940513e-01
6.022780467814348171e-03,3.916319803811705746e+00
8.083824501815588537e-01,1.222704178381685436e+00
2.491128707795297270e+00,1.856887697600816400e-01
2.830081615128749117e+00,1.074555333038939853e-01
2.452292022497782664e+00,1.958781461597791096e-01
1.148724899174430991e+00,8.836012816969338601e-01
3.394291022359013921e-02,3.381133066539847576e+00
2.670953759555869667e+00,1.376398974728920699e-01
7.887738500456197288e-01,1.248961305910690323e+00
2.045835315119854059e+00,3.334596164233489812e-01
1.841018148258193043e-01,2.497513932594799702e+00
5.643608429113585734e-01,1.589445622748151266e+00
1.313266455036465538e-02,3.654755671670057549e+00
9.995289121365410479e-01,1.010686984161310642e+00
2.227696569638047741e+00,2.683326914492493720e-01
1.859133319818218277e+00,4.151100492706249478e-01
1.272198845697461111e+00,7.669865652257266131e-01
1.101226969607617956e-01,2.830974117391883649e+00
7.675337475518655417e-01,1.275690066257997302e+00
3.119171804040481888e+00,5.931364780690060595e-02
7.703479443968200280e-02,3.020761646437630787e+00
4.333401329161304938e-01,1.828530088866368475e+00
3.067713791105330046e+00,6.762706927869092943e-02
3.280226684547272065e+00,4.391091079070228581e-02
1.627002774750785363e-01,2.603999113983137992e+00
1.338838301977793410e+00,7.249969038981222136e-01
1.361107561325185511e+00,7.052036613638831275e-01
8.810393418628914564e-01,1.139163409664323279e+00
1.241791611884477176e+00,8.071260787903711265e-01
1.166053444215637391e+00,8.604003134544627729e-01
2.917725082191149344e+00,9.078836359541320178e-02
3.469551718611431301e+00,2.184320261400155699e-02
1.719548271842243348e-01,2.566854267768546194e+00
3.204611007338968864e+00,5.247310829775772567e-02
1.606621855762215834e+00,5.468286032094362703e-01
1.313726046813507298e-01,2.713947364641397630e+00
2.867350583592795488e+00,1.003926661969900547e-01
3.711666836818103277e-01,1.952381308671217841e+00
1.445568482272087341e+00,6.466038630285093625e-01
4.681818970139586811e-01,1.774986255785699019e+00
9.658081186901585902e-01,1.046048823315266718e+00
1.925100064355056206e+00,3.877983672130972392e-01
1.697872302609262363e+00,4.985254640296655770e-01
8.409437006078070986e-01,1.183912448282989471e+00
2.696253440631359855e-01,2.266977760691539778e+00
2.486869465212414310e-01,2.312066266077838161e+00
6.030408161619136287e-01,1.553205626740596479e+00
1.058786605441856210e+00,9.664419585799786105e-01
2.182052770992826685e-01,2.395407757364991674e+00
3.308829877351351367e+00,3.516350523375905146e-02
4.295615860545171777e-02,3.349909156160757462e+00
2.779462522292765581e+00,1.162867833305019916e-01
2.375685929963442078e+00,2.257754943062369457e-01
1.324912129178768883e+00,7.446845685093698153e-01
6.799965715328204485e-01,1.404094725838089142e+00
1.590871821027720179e+00,5.790644550618756492e-01
3.690600569113482443e+00,1.401502560891411397e-02
3.208982576292336852e-01,2.094283348302851344e+00
1.006537997007720189e-02,3.846638934517760067e+00
1.233247908033341528e-01,2.780840748030477094e+00
2.086076377914694913e+00,3.226959351537141418e-01
1.077611480910227737e+00,9.380660686965062167e-01
9.593005941255737523e-02,2.939749647730047766e+00
2.855717466655984249e-01,2.183703256755286315e+00
